           Id         Description                  Location                     Room          Affl          Panel Id         Dest Rack Id   SystemType   
Cable:     HC001      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC002      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC003      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC004      D: PENDANT CONTROL CONNECTIO L: STAGE                     R: G15        A: 300        FROM: MX202      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC005      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX720-A    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC006      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX720-B    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC007      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX721-A    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC008      D: CHAIN MOTOR (UNDER FLY GA L: STAGE G15                 R: G15        A: SOFFIT     FROM: MX721-B    TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC009      D: SPEAKER (ARRAY)CHAIN MOTO L: FORESTAGE GRID            R:            A: CEILING    FROM: MX851A     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC010      D: SPEAKER (SUBS)CHAIN MOTOR L: FORESTAGE GRID            R:            A: CEILING    FROM: MX851B     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC011      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX852      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC012      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX853      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC013      D: SPEAKER CHAIN MOTOR (FUTU L: FORESTAGE GRID            R:            A: CEILING    FROM: MX854      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC014      D: SPEAKER (ARRAY)CHAIN MOTO L: FORESTAGE GRID            R:            A: CEILING    FROM: MX855A     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC015      D: SPEAKER (SUBS)CHAIN MOTOR L: FORESTAGE GRID            R:            A: CEILING    FROM: MX855B     TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC016      D: ORCH BAR CHAIN MOTOR      L: FORESTAGE GRID            R:            A: CEILING    FROM: MX856      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC017      D: ORCH BAR CHAIN MOTOR      L: FORESTAGE GRID            R:            A: CEILING    FROM: MX857      TO: MCC-C      SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC93       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC94       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC95       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC96       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC097      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX604-A    TO: MX604-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC098      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX904      TO: MX604-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC99       D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC100      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC101      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC102      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC103      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC104      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC105      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC106      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC107      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC108      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC109      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC110      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC111      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC112      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC113      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC114      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC115      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC116      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC117      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC118      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC119      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC120      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC121      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX605-A    TO: MX605-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC122      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX905      TO: MX605-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC123      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
Cable:     HC124      D: SPARE                     L:                           R:            A:            FROM:            TO:            SYS: NONE       C:           
