CableId, Panel Id, Description, Location, Room, Affl, Dest Rack Id, CableId, Qty, SystemType
DM160, FY602, TECH PANEL, FOYER, 207, 300, ER601, DM160, 2, DIGITAL_MEDIA
DM161, FY621, SCREEN, FOYER, 207, 2200, ER601, DM161, 2, DIGITAL_MEDIA
DM162, FY621, SCREEN, FOYER, 207, 2200, ER601, DM162, 2, DIGITAL_MEDIA
DM163, FY622, SCREEN, FOYER, 207, 2200, ER601, DM163, 2, DIGITAL_MEDIA
DM164, FY622, SCREEN, FOYER, 207, 2200, ER601, DM164, 2, DIGITAL_MEDIA
DM165, FY623, SCREEN, FOYER, 207, 2200, ER601, DM165, 2, DIGITAL_MEDIA
DM166, FY623, SCREEN, FOYER, 207, 2200, ER601, DM166, 2, DIGITAL_MEDIA
DM167, FY624, SCREEN, FOYER, 207, 2200, ER601, DM167, 2, DIGITAL_MEDIA
DM168, FY624, SCREEN, FOYER, 207, 2200, ER601, DM168, 2, DIGITAL_MEDIA
DM193, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, DM193, 4, DIGITAL_MEDIA
DM194, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, DM194, 4, DIGITAL_MEDIA
DM195, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, DM195, 4, DIGITAL_MEDIA
DM196, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, DM196, 4, DIGITAL_MEDIA
DM197, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, DM197, 4, DIGITAL_MEDIA
DM198, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, DM198, 4, DIGITAL_MEDIA
DM199, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, DM199, 4, DIGITAL_MEDIA
DM200, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, DM200, 4, DIGITAL_MEDIA
DM201, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, DM201, 4, DIGITAL_MEDIA
DM202, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, DM202, 4, DIGITAL_MEDIA
DM203, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, DM203, 4, DIGITAL_MEDIA
DM204, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, DM204, 4, DIGITAL_MEDIA
DM217, RH711, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, DM217, 1, DIGITAL_MEDIA
DM218, RH712, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, DM218, 1, DIGITAL_MEDIA
DM219, RH713, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, DM219, 1, DIGITAL_MEDIA
DM220, RH714, SPEAKER POINT, REHEARSAL, 203, PIPE GRID, ER601, DM220, 1, DIGITAL_MEDIA
DM221, RH731A, PROJECTOR, REHEARSAL, 203, PIPE GRID, ER601, DM221, 1, DIGITAL_MEDIA
DM222, RH731B, PROJECTOR, REHEARSAL, 203, PIPE GRID, ER601, DM222, 1, DIGITAL_MEDIA
DM241, FY201, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM241, 2, DIGITAL_MEDIA
DM242, FY201, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM242, 2, DIGITAL_MEDIA
DM243, FY202, TECH PANEL, FUNCTION/FOYER, G01, 300, ER211, DM243, 2, DIGITAL_MEDIA
DM244, FY202, TECH PANEL, FUNCTION/FOYER, G01, 300, ER211, DM244, 2, DIGITAL_MEDIA
DM245, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM245, 2, DIGITAL_MEDIA
DM246, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM246, 2, DIGITAL_MEDIA
DM247, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM247, 2, DIGITAL_MEDIA
DM248, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, DM248, 2, DIGITAL_MEDIA
DM249, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, DM249, 2, DIGITAL_MEDIA
DM250, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, DM250, 2, DIGITAL_MEDIA
DM251, FY221, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM251, 2, DIGITAL_MEDIA
DM252, FY221, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM252, 2, DIGITAL_MEDIA
DM253, FY222, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM253, 2, DIGITAL_MEDIA
DM254, FY222, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM254, 2, DIGITAL_MEDIA
DM255, FY226, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM255, 2, DIGITAL_MEDIA
DM256, FY226, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM256, 2, DIGITAL_MEDIA
DM257, FY227, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM257, 2, DIGITAL_MEDIA
DM258, FY227, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM258, 2, DIGITAL_MEDIA
DM259, FY228, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM259, 2, DIGITAL_MEDIA
DM260, FY228, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM260, 2, DIGITAL_MEDIA
DM261, FY229, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM261, 2, DIGITAL_MEDIA
DM262, FY229, SCREEN, FUNCTION/FOYER, G01, 2200, ER211, DM262, 2, DIGITAL_MEDIA
DM263, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, DM263, 2, DIGITAL_MEDIA
DM264, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, DM264, 2, DIGITAL_MEDIA
DM265, FY402, TECH PANEL, FOYER, 113, 300, ER211, DM265, 2, DIGITAL_MEDIA
DM266, FY402, TECH PANEL, FOYER, 113, 300, ER211, DM266, 2, DIGITAL_MEDIA
DM267, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, DM267, 2, DIGITAL_MEDIA
DM268, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, DM268, 2, DIGITAL_MEDIA
DM269, FY421, SCREEN, FOYER, 113, 2200, ER211, DM269, 2, DIGITAL_MEDIA
DM270, FY421, SCREEN, FOYER, 113, 2200, ER211, DM270, 2, DIGITAL_MEDIA
DM271, FY422, SCREEN, FOYER, 113, 2200, ER211, DM271, 2, DIGITAL_MEDIA
DM272, FY422, SCREEN, FOYER, 113, 2200, ER211, DM272, 2, DIGITAL_MEDIA
DM273, FY423, SCREEN, FOYER, 113, CEILING, ER211, DM273, 2, DIGITAL_MEDIA
DM274, FY423, SCREEN, FOYER, 113, CEILING, ER211, DM274, 2, DIGITAL_MEDIA
DM275, FY424, SCREEN, FOYER, 113, CEILING, ER211, DM275, 2, DIGITAL_MEDIA
DM276, FY424, SCREEN, FOYER, 113, CEILING, ER211, DM276, 2, DIGITAL_MEDIA
DM289, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, DM289, 4, DIGITAL_MEDIA
DM290, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, DM290, 4, DIGITAL_MEDIA
DM291, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, DM291, 4, DIGITAL_MEDIA
DM292, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, DM292, 4, DIGITAL_MEDIA
DM293, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, DM293, 4, DIGITAL_MEDIA
DM294, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, DM294, 4, DIGITAL_MEDIA
DM295, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, DM295, 4, DIGITAL_MEDIA
DM296, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, DM296, 4, DIGITAL_MEDIA
DM297, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, DM297, 2, DIGITAL_MEDIA
DM298, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, DM298, 2, DIGITAL_MEDIA
DM299, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, DM299, 2, DIGITAL_MEDIA
DM300, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, DM300, 2, DIGITAL_MEDIA
DM301, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, DM301, 4, DIGITAL_MEDIA
DM302, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, DM302, 4, DIGITAL_MEDIA
DM303, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, DM303, 4, DIGITAL_MEDIA
DM304, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, DM304, 4, DIGITAL_MEDIA
TB001, CN611, TECH PANEL, CONFERENCE 1, 206, 300, EN601, TB001, 1, TALKBACK
TB002, CN612, TECH PANEL/FLOOR BOX, CONFERENCE 1, 206, 0, EN601, TB002, 1, TALKBACK
TB003, CN661, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, EN601, TB003, 1, TALKBACK
TB004, CN662, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, EN601, TB004, 1, TALKBACK
TB025, DIM602, DIMMER RACK, FURNITURE STORE, 209, REF DWG, ER601, TB025, 1, TALKBACK
TB049, RH611, TECH PANEL, REHEARSAL, 203, 300, EN601, TB049, 1, TALKBACK
TB050, RH612, TECH PANEL, REHEARSAL, 203, 300, EN601, TB050, 1, TALKBACK
TB051, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, EN601, TB051, 1, TALKBACK
TB073, BS217, TECH PANEL, WORKSHOP G35, , 1200, ER491, TB073, 1, TALKBACK
TB074, BS218, TECH PANEL, SCENE DOCK G24, , 500, ER491, TB074, 1, TALKBACK
TB075, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TB075, 3, TALKBACK
TB076, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TB076, 3, TALKBACK
TB077, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, ER491, TB077, 3, TALKBACK
TB078, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TB078, 3, TALKBACK
TB079, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TB079, 3, TALKBACK
TB080, CR451, AUDITORIUM CONTROL, AUDITORIUM, G16, IN RISER, ER491, TB080, 3, TALKBACK
TB081, CR491, LIGHTING CONTROL, CONTROL ROOM, , 500, ER491, TB081, 1, TALKBACK
TB082, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TB082, 2, TALKBACK
TB083, CR492, AUDIO CONTROL, CONTROL ROOM, , 500, ER491, TB083, 2, TALKBACK
TB084, CR493, AV CONTROL, CONTROL ROOM, , 500, ER491, TB084, 1, TALKBACK
TB085, DIM601, DIMMER RACK, TECH, 220, 500, ER491, TB085, 1, TALKBACK
TB086, FS651, FOLLOW SPOT, LEVEL 2 BALCONY, , 150, ER491, TB086, 1, TALKBACK
TB087, FS652, FOLLOW SPOT, LEVEL 2 BALCONY, , 150, ER491, TB087, 1, TALKBACK
TB088, TP002, TECH PANEL, SUB STAGE, B01, 300, ER491, TB088, 1, TALKBACK
TB089, TP201A, TECH PANEL (SM Panel), PERF LOCK, G23, 300, ER491, TB089, 1, TALKBACK
TB090, TP202, TECH PANEL (SM Panel), STAGE, G15, 300, ER491, TB090, 1, TALKBACK
TB091, TP203, TECH PANEL, STAGE, G15, 300, ER491, TB091, 1, TALKBACK
TB092, TP204, TECH PANEL, STAGE, G15, 300, ER491, TB092, 1, TALKBACK
TB093, TP251, TECH PANEL, FORESTAGE, B02, 300, ER491, TB093, 2, TALKBACK
TB094, TP251, TECH PANEL, FORESTAGE, B02, 300, ER491, TB094, 2, TALKBACK
TB095, TP252, TECH PANEL, FORESTAGE, B02, 300, ER491, TB095, 2, TALKBACK
TB096, TP252, TECH PANEL, FORESTAGE, B02, 300, ER491, TB096, 2, TALKBACK
TB097, TP601, TECH PANEL, TECH (GALLERY), 218, 300, ER491, TB097, 1, TALKBACK
TB098, TP602, TECH PANEL, TECH (GALLERY), 219, 300, ER491, TB098, 1, TALKBACK
TB099, TP603, TECH PANEL, TECH (GALLERY), 218, 300, ER491, TB099, 1, TALKBACK
TB100, TP604, TECH PANEL, TECH (GALLERY), 219, 300, ER491, TB100, 1, TALKBACK
TB101, TP801, TECH PANEL, FLY GALLERY, , 300, ER491, TB101, 1, TALKBACK
TB102, TP802, TECH PANEL, FLY GALLERY, , 300, ER491, TB102, 1, TALKBACK
TB103, TP803, TECH PANEL, FLY GALLERY, , 300, ER491, TB103, 1, TALKBACK
TB104, TP804, TECH PANEL, FLY GALLERY, , 300, ER491, TB104, 1, TALKBACK
TB105, TP851, TECH PANEL, CABLE NET, , 300, ER491, TB105, 1, TALKBACK
TB106, TP852, TECH PANEL, CABLE NET, , 300, ER491, TB106, 1, TALKBACK
TB107, TP853, TECH PANEL, CABLE NET, , 300, ER491, TB107, 1, TALKBACK
TB108, TP854, TECH PANEL, CABLE NET, , 300, ER491, TB108, 1, TALKBACK
_, BR701, LIGHTING, BREAK OUT, 204, CEILING, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BR702, LIGHTING, BREAK OUT, 204, CEILING, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BR703, LIGHTING, BREAK OUT, 204, CEILING, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BR704, LIGHTING, BREAK OUT, 204, CEILING, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB201, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB202, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB203, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB204, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB205, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB206, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB207, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB208, FLOORBOXES, STAGE, G15, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB251, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB252, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB253, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB254, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB255, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB256, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB257, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB258, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FB259, FLOORBOXES, AUDITORIUM, G16, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY201, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY202, TECH PANEL, FUNCTION/FOYER, G01, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY402, TECH PANEL, FOYER, 113, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY601, TECH PANEL, FOYER, 207, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, FY602, TECH PANEL, FOYER, 207, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX451, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX451, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX452, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX452, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX453, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX453, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX454, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX454, LX BALCONY BAR, AUDITORIUM, G16, ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX651, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX651, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX652, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX652, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX653, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX653, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX654, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX654, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX655, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX655, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX656, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX656, LX BALCONY BAR, LEVEL 2 BALCONY, , ON BAR, 1, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, RH611, TECH PANEL, REHEARSAL, 203, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, RH612, TECH PANEL, REHEARSAL, 203, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, RH613, TECH PANEL/FLOOR BOX, REHEARSAL, 203, 0, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP001, TECH PANEL, SUB STAGE, B01, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP002, TECH PANEL, SUB STAGE, B01, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP003, TECH PANEL, SUB STAGE, B01, 300, 1, _, 1, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS218, TECH PANEL, SCENE DOCK G24, , 500, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS218, TECH PANEL, SCENE DOCK G24, , 500, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN611, TECH PANEL, CONFERENCE 1, 206, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN611, TECH PANEL, CONFERENCE 1, 206, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN612, TECH PANEL/FLOOR BOX, CONFERENCE 1, 206, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN612, TECH PANEL/FLOOR BOX, CONFERENCE 1, 206, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN661, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN661, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN662, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CN662, TECH PANEL/FLOOR BOX, CONFERENCE 2, 205, 0, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR493, AV CONTROL, CONTROL ROOM, , 500, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR493, AV CONTROL, CONTROL ROOM, , 500, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX861, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX861, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX862, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX862, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX863, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, LX863, LX BAR, CABLE NET, , ON CABLENET PICKUPS, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP201A, TECH PANEL (SM Panel), PERF LOCK, G23, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP201A, TECH PANEL (SM Panel), PERF LOCK, G23, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP202, TECH PANEL (SM Panel), STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP202, TECH PANEL (SM Panel), STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP203, TECH PANEL, STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP203, TECH PANEL, STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP204, TECH PANEL, STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP204, TECH PANEL, STAGE, G15, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP251, TECH PANEL, FORESTAGE, B02, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP251, TECH PANEL, FORESTAGE, B02, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP252, TECH PANEL, FORESTAGE, B02, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP252, TECH PANEL, FORESTAGE, B02, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP601, TECH PANEL, TECH (GALLERY), 218, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP601, TECH PANEL, TECH (GALLERY), 218, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP602, TECH PANEL, TECH (GALLERY), 219, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP602, TECH PANEL, TECH (GALLERY), 219, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP603, TECH PANEL, TECH (GALLERY), 218, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP603, TECH PANEL, TECH (GALLERY), 218, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP604, TECH PANEL, TECH (GALLERY), 219, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP604, TECH PANEL, TECH (GALLERY), 219, 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP851, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP851, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP852, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP852, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP853, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP853, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP854, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, TP854, TECH PANEL, CABLE NET, , 300, 2, _, 2, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS217, TECH PANEL, WORKSHOP G35, , 1200, 3, _, 4, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS217, TECH PANEL, WORKSHOP G35, , 1200, 3, _, 4, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS217, TECH PANEL, WORKSHOP G35, , 1200, 3, _, 4, AUDIO_10A_POWER_DOUBLE_OUTLET
_, BS217, TECH PANEL, WORKSHOP G35, , 1200, 3, _, 4, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
_, CR251, CONTROL FLOORBOX, AUDITORIUM, G16, 0, 3, _, 3, AUDIO_10A_POWER_DOUBLE_OUTLET
